Date/Heure,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Précip. tot. (mm),Neige au sol (cm),Inondation pluviale,Crue fluviale
2017-07-12,20.6,15.9,17.7,0.6,,0,0
2017-07-13,23.7,14.5,19.2,0.4,,0,0
2017-07-14,20.8,14.6,17.8,8.8,,0,0
2017-07-15,26.6,17.4,22.0,0.2,,0,0
2017-07-16,26.6,19.4,23.0,2.8,,0,0
2017-07-17,26.3,18.6,22.4,1.8,,0,0
2017-07-18,28.5,16.5,22.6,0.0,,0,0
2017-07-19,27.3,19.9,23.6,7.8,,0,0
2017-07-20,27.9,18.2,23.0,8.9,,0,0
2017-07-21,28.0,18.0,23.0,0.0,,0,0
2017-07-22,24.9,17.2,21.1,0.0,,0,0
2017-07-23,24.6,15.7,20.2,0.0,,0,0
2017-07-24,20.4,13.8,17.1,16.6,,0,0
2017-07-25,23.3,13.6,18.4,1.5,,0,0
2017-07-26,23.8,14.6,19.2,0.0,,0,0
2017-07-27,25.7,16.1,21.0,0.3,,0,0
2017-07-28,23.3,13.4,18.4,0.0,,0,0
2017-07-29,24.7,11.8,18.2,0.0,,0,0
2017-07-30,26.6,11.9,19.3,0.0,,0,0
2017-07-31,28.8,17.9,23.4,34.8,,0,0
2017-08-01,27.4,14.6,21.0,0.0,,0,0
2017-08-02,29.7,17.6,23.6,0.0,,0,0
2017-08-03,28.0,18.0,23.0,0.0,,0,0
2017-08-04,28.9,19.5,24.2,33.0,,0,0
2017-08-05,25.3,17.0,20.5,10.4,,0,0
2017-08-06,21.2,13.2,17.2,0.0,,0,0
2017-08-07,22.2,14.2,18.2,0.6,,0,0
2017-08-08,24.1,13.4,18.8,0.1,,0,0
2017-08-09,24.0,17.1,20.6,0.0,,0,0
2017-08-10,24.8,15.6,20.2,0.0,,0,0
2017-08-11,28.1,17.6,22.9,0.0,,0,0
2017-08-12,26.0,17.8,22.0,6.2,,0,0
2017-08-13,26.2,17.6,22.0,0.8,,0,0
2017-08-14,26.2,16.6,21.4,0.0,,0,0
2017-08-15,25.2,17.7,21.4,7.0,,0,0
2017-08-16,22.6,14.6,18.6,0.0,,0,0
2017-08-17,25.4,14.6,20.0,0.0,,0,0
2017-08-18,22.2,16.6,19.4,17.4,,0,0
2017-08-19,26.6,17.4,22.0,0.0,,0,0
2017-08-20,26.0,17.6,21.8,0.0,,0,0
2017-08-21,28.0,18.8,23.5,0.0,,0,0
2017-08-22,27.2,20.2,23.8,9.4,,0,0
2017-08-23,22.8,14.0,18.4,0.0,,0,0
2017-08-24,20.9,12.1,16.5,0.0,,0,0
2017-08-25,21.3,11.2,16.2,0.0,,0,0
2017-08-26,21.0,9.2,15.2,0.0,,0,0
2017-08-27,22.6,9.7,16.2,0.0,,0,0
2017-08-28,24.0,10.6,17.4,0.0,,0,0
2017-08-29,23.9,15.6,19.8,0.0,,0,0
2017-08-30,23.0,12.4,17.7,0.0,,0,0
2017-08-31,19.3,9.0,14.2,0.6,,0,0
2017-09-01,17.4,7.0,12.2,0.0,,0,0
2017-09-02,20.4,6.1,13.2,0.0,,0,0
2017-09-03,14.3,11.6,13.0,24.4,,0,0
2017-09-04,24.0,12.8,18.4,2.0,,0,0
2017-09-05,21.0,15.6,18.4,0.7,,0,0
2017-09-06,17.9,14.6,16.2,0.8,,0,0
2017-09-07,19.4,12.2,15.8,16.8,,0,0
2017-09-08,18.0,12.2,15.1,0.6,,0,0
2017-09-09,20.1,9.3,14.8,0.4,,0,0
2017-09-10,20.0,6.2,13.2,0.0,,0,0
2017-09-11,22.9,10.0,16.5,0.0,,0,0
2017-09-12,24.0,12.1,18.1,0.0,,0,0
2017-09-13,25.8,13.8,19.8,0.0,,0,0
2017-09-14,26.8,15.4,21.1,0.0,,0,0
2017-09-15,26.6,15.8,21.2,0.1,,0,0
2017-09-16,26.5,17.4,22.0,0.0,,0,0
2017-09-17,27.6,17.0,22.4,0.0,,0,0
2017-09-18,27.0,15.8,21.4,0.0,,0,0
2017-09-19,27.8,18.2,23.0,0.0,,0,0
2017-09-20,26.0,17.2,21.6,0.0,,0,0
2017-09-21,25.8,14.1,20.0,0.0,,0,0
2017-09-22,26.2,13.6,20.0,0.0,,0,0
2017-09-23,28.6,15.0,21.8,0.0,,0,0
2017-09-24,30.4,19.5,25.0,0.0,,0,0
2017-09-25,31.6,20.2,26.0,0.0,,0,0
2017-09-26,29.6,20.8,25.2,0.0,,0,0
2017-09-27,31.0,17.6,24.4,5.3,,0,0
2017-09-28,17.7,8.6,13.2,0.0,,0,0
2017-09-29,14.6,5.6,10.1,0.0,,0,0
2017-09-30,15.2,6.4,10.9,0.0,,0,0
2017-10-01,17.8,5.5,11.6,0.0,,0,0
2017-10-02,19.8,6.9,13.4,0.0,,0,0
2017-10-03,22.6,6.2,14.3,0.0,,0,0
2017-10-04,25.8,12.6,19.2,5.8,,0,0
2017-10-05,19.8,11.6,15.8,0.0,,0,0
2017-10-06,19.0,10.4,14.7,0.0,,0,0
2017-10-07,21.0,11.0,16.0,4.0,,0,0
2017-10-08,24.4,17.0,20.7,6.0,,0,0
2017-10-09,17.8,14.8,16.3,28.8,,0,0
2017-10-10,21.6,12.1,16.9,0.0,,0,0
2017-10-11,12.2,6.4,9.4,0.0,,0,0
2017-10-12,15.8,4.0,10.0,0.0,,0,0
2017-10-13,17.5,6.8,12.2,0.0,,0,0
2017-10-14,18.6,14.0,16.4,0.2,,0,0
2017-10-15,23.9,7.8,15.9,10.2,,0,0
2017-10-16,8.7,0.8,4.8,0.0,,0,0
2017-10-17,14.0,0.5,7.3,0.0,,0,0
2017-10-18,18.8,8.6,13.8,0.0,,0,0
2017-10-19,20.8,9.8,15.7,0.0,,0,0
2017-10-20,17.4,7.4,12.4,0.0,,0,0
2017-10-21,20.8,9.5,15.2,0.0,,0,0
2017-10-22,19.4,8.6,14.0,0.0,,0,0
2017-10-23,22.0,6.6,14.4,0.0,,0,0
2017-10-24,24.1,10.8,17.4,30.9,,0,0
2017-10-25,17.9,10.2,13.7,0.0,,0,0
2017-10-26,12.4,8.4,10.4,3.2,,0,0
2017-10-27,11.0,5.2,8.2,0.0,,0,0
2017-10-28,19.2,3.8,11.5,0.0,,0,0
2017-10-29,13.0,8.2,10.6,25.8,,0,0
2017-10-30,19.0,7.0,13.0,0.4,,0,0
2017-10-31,11.6,2.4,7.0,0.2,,0,0
2017-11-01,9.9,1.2,5.6,2.1,,0,0
2017-11-02,17.0,5.8,11.4,19.6,,0,0
2017-11-03,17.1,1.8,9.5,9.2,,0,0
2017-11-04,6.6,-0.2,3.2,0.2,,0,0
2017-11-05,12.8,2.7,7.8,10.6,0.0,0,0
2017-11-06,14.3,2.0,8.1,4.9,,0,0
2017-11-07,4.2,-1.4,1.4,0.0,,0,0
2017-11-08,6.7,-1.0,3.3,0.0,0.0,0,0
2017-11-09,8.6,0.2,4.4,2.4,0.0,0,0
2017-11-10,1.3,-8.9,-3.8,0.1,0.0,0,0
2017-11-11,-1.1,-9.4,-5.2,0.0,1.0,0,0
2017-11-12,2.4,-4.5,-1.1,0.1,0.0,0,0
2017-11-13,0.7,-5.5,-2.4,0.0,1.0,0,0
2017-11-14,3.2,-0.4,1.4,0.0,0.0,0,0
2017-11-15,6.6,-3.4,1.6,0.0,0.0,0,0
2017-11-16,9.0,0.6,4.8,4.2,0.0,0,0
2017-11-17,0.5,-3.8,-2.5,0.0,0.0,0,0
2017-11-18,1.4,-6.2,-2.5,1.1,1.0,0,0
2017-11-19,1.8,-3.4,-0.8,11.5,1.5,0,0
2017-11-20,-3.0,-7.9,-5.5,0.1,1.5,0,0
2017-11-21,8.5,-4.4,2.0,0.4,1.5,0,0
2017-11-22,7.3,-5.2,1.1,1.8,1.0,0,0
2017-11-23,1.8,-8.2,-3.2,0.1,1.0,0,0
2017-11-24,6.8,1.8,4.4,0.0,1.0,0,0
2017-11-25,6.7,2.3,4.5,6.5,1.0,0,0
2017-11-26,2.5,-3.8,-0.6,1.8,0.5,0,0
2017-11-27,-0.9,-11.6,-6.2,0.1,2.0,0,0
2017-11-28,5.6,-11.3,-2.8,0.0,2.0,0,0
2017-11-29,7.8,-6.6,0.6,0.8,1.0,0,0
2017-11-30,4.6,-7.0,-1.2,3.1,1.0,0,0
2017-12-01,5.2,-0.9,2.2,0.0,2.0,0,0
2017-12-02,3.3,-0.8,1.2,0.0,0.0,0,0
2017-12-03,2.4,-1.4,0.6,0.0,1.0,0,0
2017-12-04,5.9,-2.9,1.6,0.0,2.0,0,0
2017-12-05,10.0,5.7,7.8,9.4,2.0,0,0
2017-12-06,5.8,0.0,2.9,0.0,1.0,0,0
2017-12-07,1.4,-1.6,-0.2,0.1,1.0,0,0
2017-12-08,1.2,-2.6,-0.7,0.0,1.0,0,0
2017-12-09,0.6,-4.5,-2.0,0.0,2.0,0,0
2017-12-10,-1.2,-4.9,-3.1,1.5,1.5,0,0
2017-12-11,-4.0,-12.7,-8.4,0.4,3.5,0,0
2017-12-12,-6.7,-10.6,-8.7,12.8,4.5,0,0
2017-12-13,-7.2,-16.0,-11.6,1.4,13.0,0,0
2017-12-14,-14.2,-18.6,-16.5,0.0,7.5,0,0
2017-12-15,-9.2,-19.4,-14.4,0.2,7.0,0,0
2017-12-16,-8.0,-14.9,-11.5,1.6,9.5,0,0
2017-12-17,-12.2,-20.7,-16.4,0.1,8.5,0,0
2017-12-18,-10.0,-14.0,-12.0,4.0,9.0,0,0
2017-12-19,3.6,-10.1,-3.4,7.3,12.5,0,0
2017-12-20,1.2,-12.1,-5.4,0.0,11.0,0,0
2017-12-21,-10.4,-15.6,-13.0,0.0,10.0,0,0
2017-12-22,-11.6,-15.1,-13.4,1.0,9.5,0,0
2017-12-23,-5.0,-11.8,-8.4,13.0,9.5,0,0
2017-12-24,-5.3,-9.8,-7.6,0.1,16.5,0,0
2017-12-25,-6.2,-10.2,-8.2,8.6,23.5,0,0
2017-12-26,-6.9,-18.5,-12.8,0.0,21.5,0,0
2017-12-27,-18.2,-24.3,-21.2,0.1,13.5,0,0
2017-12-28,-20.4,-26.4,-23.5,0.1,13.0,0,0
2017-12-29,-18.3,-24.6,-21.5,1.2,13.0,0,0
2017-12-30,-17.2,-24.8,-21.0,0.1,14.0,0,0
2017-12-31,-18.8,-24.0,-21.5,0.0,14.0,0,0
2018-01-01,-18.9,-25.4,-22.2,0.0,14.0,0,0
2018-01-02,-14.1,-25.4,-19.8,3.0,14.0,0,0
2018-01-03,-10.5,-16.4,-13.5,0.4,17.5,0,0
2018-01-04,-6.6,-14.1,-10.4,1.6,18.0,0,0
2018-01-05,-14.0,-22.6,-18.2,4.7,15.0,0,0
2018-01-06,-20.1,-24.2,-22.2,0.5,13.0,0,0
2018-01-07,-11.1,-24.6,-17.9,4.0,12.5,0,0
2018-01-08,-3.6,-11.2,-7.4,10.9,16.5,0,0
2018-01-09,0.0,-11.6,-5.8,0.2,24.0,0,0
2018-01-10,-1.0,-15.4,-8.2,1.3,24.5,0,0
2018-01-11,6.6,-1.8,2.4,6.2,22.0,0,0
2018-01-12,9.9,-7.8,1.0,20.6,8.5,0,0
2018-01-13,-7.8,-23.2,-15.6,21.5,16.0,0,0
2018-01-14,-18.2,-27.0,-22.6,0.2,25.0,0,0
2018-01-15,-15.2,-24.2,-19.7,0.0,23.5,0,0
2018-01-16,-9.6,-15.2,-12.5,1.1,23.0,0,0
2018-01-17,-5.7,-12.8,-9.3,0.0,23.0,0,0
2018-01-18,-2.9,-6.2,-4.6,0.0,20.5,0,0
2018-01-19,0.4,-4.6,-2.2,0.0,20.0,0,0
2018-01-20,4.0,-1.0,1.6,0.0,18.5,0,0
2018-01-21,0.6,-6.7,-3.0,0.1,13.5,0,0
2018-01-22,-3.4,-7.9,-5.7,13.4,13.0,0,0
2018-01-23,3.2,-4.2,-0.5,10.4,15.5,0,0
2018-01-24,2.0,-13.8,-6.0,0.0,14.5,0,0
2018-01-25,-10.1,-16.8,-13.5,0.1,14.5,0,0
2018-01-26,-7.0,-18.9,-13.0,0.1,14.5,0,0
2018-01-27,6.5,-13.7,-3.6,2.2,14.5,0,0
2018-01-28,5.0,-5.8,-0.4,0.0,12.5,0,0
2018-01-29,-5.7,-12.0,-8.9,0.0,12.0,0,0
2018-01-30,-7.4,-14.6,-11.0,0.0,12.0,0,0
2018-01-31,-6.3,-17.9,-12.2,4.6,12.0,0,0
2018-02-01,4.7,-11.4,-3.4,0.1,13.5,0,0
2018-02-02,-8.2,-19.4,-13.8,0.2,13.0,0,0
2018-02-03,-6.0,-21.5,-13.8,0.6,13.0,0,0
2018-02-04,-0.3,-6.8,-3.6,9.4,17.5,0,0
2018-02-05,-1.1,-12.7,-6.9,1.3,19.0,0,0
2018-02-06,-4.7,-13.8,-9.3,0.5,20.5,0,0
2018-02-07,-9.8,-15.9,-12.8,10.0,20.0,0,0
2018-02-08,-7.6,-19.3,-13.4,0.2,25.5,0,0
2018-02-09,-5.9,-15.8,-10.9,0.3,25.5,0,0
2018-02-10,-4.9,-9.0,-7.0,7.4,24.5,0,0
2018-02-11,1.2,-7.7,-3.3,2.0,33.5,0,0
2018-02-12,-2.6,-13.7,-8.2,0.1,31.5,0,0
2018-02-13,-6.0,-18.7,-12.4,0.2,30.5,0,0
2018-02-14,4.1,-12.8,-4.4,0.0,30.5,0,0
2018-02-15,5.4,-5.4,0.0,0.6,26.5,0,0
2018-02-16,3.5,-12.1,-4.4,8.3,18.0,0,0
2018-02-17,-2.4,-16.0,-9.2,0.1,23.5,0,0
2018-02-18,2.3,-6.6,-2.2,0.0,21.5,0,0
2018-02-19,5.6,-3.0,1.3,1.4,20.5,0,0
2018-02-20,2.5,0.4,1.5,15.0,16.0,0,0
2018-02-21,8.6,-3.4,2.6,2.0,13.0,0,0
2018-02-22,-3.1,-7.8,-5.5,0.0,9.5,0,0
2018-02-23,2.6,-8.4,-2.9,4.3,9.5,0,0
2018-02-24,3.2,-3.8,-0.3,0.0,7.5,0,0
2018-02-25,4.6,-3.2,0.7,6.2,7.0,0,0
2018-02-26,4.6,-1.5,1.5,0.0,7.0,0,0
2018-02-27,7.4,-3.0,2.2,0.0,5.0,0,0
2018-02-28,7.8,0.7,4.3,0.1,3.5,0,0
2018-03-01,2.8,-1.1,0.8,0.0,1.5,0,0
2018-03-02,1.5,-2.1,-0.4,1.0,1.0,0,0
2018-03-03,5.4,-2.0,1.8,0.0,1.0,0,0
2018-03-04,3.0,-1.0,1.0,2.4,1.0,0,0
2018-03-05,2.4,-1.6,0.4,0.1,2.0,0,0
2018-03-06,2.0,-3.0,-0.5,0.0,1.0,0,0
2018-03-07,1.2,-2.0,-0.4,0.8,0.5,0,0
2018-03-08,-1.0,-2.3,-1.7,4.6,1.5,0,0
2018-03-09,1.6,-3.9,-1.2,0.8,5.0,0,0
2018-03-10,1.6,-4.8,-1.7,2.0,3.0,0,0
2018-03-11,2.3,-2.1,0.2,0.6,5.5,0,0
2018-03-12,4.0,-1.8,1.1,0.1,1.0,0,0
2018-03-13,1.8,-1.1,0.4,9.2,3.0,0,0
2018-03-14,1.0,-0.8,0.1,9.2,15.5,0,0
2018-03-15,2.9,-3.0,-0.0,1.8,20.5,0,0
2018-03-16,-3.0,-9.1,-6.1,0.0,17.0,0,0
2018-03-17,-7.6,-13.4,-10.5,0.2,15.5,0,0
2018-03-18,-6.0,-16.7,-11.4,0.0,13.0,0,0
2018-03-19,-3.8,-14.2,-9.0,0.0,12.5,0,0
2018-03-20,-2.0,-13.5,-7.8,0.0,11.5,0,0
2018-03-21,1.8,-10.5,-4.4,0.0,11.5,0,0
2018-03-22,5.5,-3.2,1.2,0.2,10.5,0,0
2018-03-23,4.8,-4.8,0.0,0.0,6.0,0,0
2018-03-24,0.2,-4.2,-2.0,0.2,3.5,0,0
2018-03-25,4.2,-3.3,0.5,0.0,3.5,0,0
2018-03-26,6.9,-4.6,1.2,0.0,1.0,0,0
2018-03-27,8.0,-4.2,2.0,0.4,1.0,0,0
2018-03-28,6.8,1.5,4.2,1.4,2.0,0,0
2018-03-29,10.2,2.3,6.3,10.4,2.0,0,0
2018-03-30,8.6,-1.0,3.8,2.7,1.0,0,0
2018-03-31,8.6,-3.2,2.8,0.3,2.0,0,0
2018-04-01,6.8,-1.8,2.6,1.0,1.0,0,0
2018-04-02,5.2,-2.3,1.5,0.0,1.0,0,0
2018-04-03,7.4,0.2,3.8,1.8,1.0,0,0
2018-04-04,7.4,-7.5,-0.0,23.8,1.5,0,0
2018-04-05,-2.8,-9.9,-6.4,0.0,2.0,0,0
2018-04-06,4.8,-5.0,-0.1,0.5,1.5,0,0
2018-04-07,3.0,-4.1,-0.6,0.0,1.0,0,0
2018-04-08,1.7,-4.8,-1.6,0.0,2.0,0,0
2018-04-09,1.4,-8.0,-3.3,0.0,3.0,0,0
2018-04-10,4.0,-3.2,0.4,0.0,3.0,0,0
2018-04-11,7.6,-1.8,2.9,0.1,3.0,0,0
2018-04-12,10.1,0.9,5.5,6.1,1.0,0,0
2018-04-13,9.4,3.2,6.3,0.0,,0,0
2018-04-14,5.7,-4.0,0.8,0.1,1.0,0,0
2018-04-15,0.3,-5.5,-2.7,1.7,1.5,0,0
2018-04-16,4.0,-0.9,1.5,13.2,2.5,0,0
2018-04-17,3.4,-0.0,1.7,1.4,1.0,0,0
2018-04-18,7.2,-0.0,3.6,0.6,1.5,0,0
2018-04-19,4.9,-0.1,2.4,0.2,2.0,0,0
2018-04-20,8.7,0.8,4.8,0.0,2.0,0,0
2018-04-21,12.1,-0.2,6.0,0.0,2.0,0,0
2018-04-22,14.4,-0.4,7.0,0.0,,0,0
2018-04-23,18.2,0.4,9.3,0.1,,0,0
2018-04-24,22.1,4.4,13.3,0.1,,0,0
2018-04-25,14.8,10.2,12.6,17.5,,0,0
2018-04-26,11.9,6.8,9.4,6.5,,0,0
2018-04-27,14.4,4.8,9.6,0.0,,0,0
2018-04-28,14.6,6.8,10.7,1.0,,0,0
2018-04-29,8.0,5.0,6.6,14.0,,0,0
2018-04-30,10.0,6.2,8.1,10.9,,0,0
2018-05-01,17.5,7.0,12.3,0.0,,0,0
2018-05-02,25.8,11.0,18.4,0.1,,0,0
2018-05-03,17.8,11.2,14.6,12.9,,0,0
2018-05-04,18.8,7.7,13.2,5.0,,0,0
2018-05-05,19.8,6.8,13.3,0.0,,0,0
2018-05-06,19.0,9.1,14.0,0.0,,0,0
2018-05-07,14.5,4.9,9.8,0.0,,0,0
2018-05-08,21.8,5.9,13.8,0.0,,0,0
2018-05-09,26.7,9.8,18.2,0.0,,0,0
2018-05-10,21.7,7.2,14.4,0.2,,0,0
2018-05-11,12.2,2.6,7.4,0.0,,0,0
2018-05-12,17.4,4.0,10.7,0.0,,0,0
2018-05-13,22.0,5.4,13.7,0.0,,0,0
2018-05-14,24.6,11.6,18.2,0.0,,0,0
2018-05-15,20.4,8.0,14.2,0.8,,0,0
2018-05-16,22.6,4.0,13.4,0.0,,0,0
2018-05-17,18.9,7.8,13.4,0.0,,0,0
2018-05-18,16.6,3.6,10.1,0.0,,0,0
2018-05-19,20.2,6.2,13.2,5.8,,0,0
2018-05-20,20.5,10.6,15.6,9.1,,0,0
2018-05-21,25.1,8.6,16.8,0.0,,0,0
2018-05-22,22.6,11.3,17.0,2.4,,0,0
2018-05-23,23.8,11.2,17.6,0.0,,0,0
2018-05-24,23.2,11.4,17.4,0.0,,0,0
2018-05-25,26.0,17.2,21.6,0.4,,0,0
2018-05-26,23.2,14.2,18.7,7.7,,0,0
2018-05-27,19.4,12.4,16.0,0.3,,0,0
2018-05-28,21.3,13.4,17.4,1.6,,0,0
2018-05-29,25.4,13.4,19.4,0.0,,0,0
2018-05-30,29.8,11.2,20.5,0.0,,0,0
2018-05-31,30.4,19.4,24.8,0.2,,0,0
2018-06-01,29.5,18.6,24.1,0.0,,0,0
2018-06-02,24.9,14.7,19.8,0.0,,0,0
2018-06-03,25.2,11.4,18.3,4.5,,0,0
2018-06-04,16.0,8.5,12.2,22.4,,0,0
2018-06-05,15.4,10.8,13.1,0.3,,0,0
2018-06-06,17.3,11.2,14.2,0.0,,0,0
2018-06-07,21.7,13.0,17.4,0.0,,0,0
2018-06-08,22.2,13.2,17.7,0.0,,0,0
2018-06-09,22.8,11.8,17.3,0.0,,0,0
2018-06-10,20.2,8.2,14.2,0.0,,0,0
2018-06-11,22.6,8.7,15.7,0.0,,0,0
2018-06-12,27.6,11.7,19.6,0.0,,0,0
2018-06-13,25.2,17.0,21.2,4.0,,0,0
2018-06-14,17.0,12.1,14.6,10.2,,0,0
2018-06-15,25.4,11.2,18.3,0.1,,0,0
2018-06-16,27.8,14.8,21.4,0.0,,0,0
2018-06-17,29.0,17.4,23.2,0.5,,0,0
2018-06-18,29.2,17.9,23.5,20.0,,0,0
2018-06-19,24.2,13.8,19.0,0.0,,0,0
2018-06-20,25.9,14.4,20.2,0.4,,0,0
2018-06-21,20.6,12.5,16.6,0.0,,0,0
2018-06-22,25.4,10.8,18.2,0.0,,0,0
2018-06-23,22.2,15.0,18.6,3.8,,0,0
2018-06-24,23.5,13.0,18.2,4.8,,0,0
2018-06-25,22.5,11.6,17.0,0.0,,0,0
2018-06-26,24.0,10.0,17.0,0.0,,0,0
2018-06-27,27.2,15.5,21.4,1.7,,0,0
2018-06-28,23.0,16.8,19.9,0.1,,0,0
2018-06-29,31.0,19.0,25.0,0.0,,0,0
2018-06-30,31.8,22.4,27.1,5.8,,0,0
2018-07-01,33.8,22.8,28.4,0.0,,0,0
2018-07-02,35.4,23.5,29.4,0.0,,0,0
2018-07-03,32.6,21.8,27.2,0.0,,0,0
2018-07-04,34.2,20.0,27.2,0.0,,0,0
2018-07-05,34.6,22.4,28.5,0.0,,0,0
2018-07-06,25.8,17.6,21.7,0.0,,0,0
2018-07-07,28.0,12.8,20.4,0.0,,0,0
2018-07-08,29.4,17.6,23.5,0.0,,0,0
2018-07-09,32.0,18.5,25.2,0.0,,0,0
2018-07-10,30.2,18.5,24.4,0.0,,0,0
2018-07-11,26.2,14.4,20.3,0.0,,0,0
2018-07-12,28.4,16.8,22.6,0.0,,0,0
2018-07-13,29.4,16.4,22.9,0.0,,0,0
2018-07-14,29.0,20.8,24.9,0.2,,0,0
2018-07-15,31.8,20.6,26.2,0.0,,0,0
2018-07-16,33.8,19.3,26.6,0.0,,0,0
2018-07-17,29.5,17.6,23.6,31.9,,0,0
2018-07-18,24.5,13.7,19.1,0.0,,0,0
2018-07-19,27.2,12.8,20.0,0.0,,0,0
2018-07-20,31.1,16.5,23.8,0.0,,0,0
2018-07-21,31.1,19.8,25.5,0.0,,0,0
2018-07-22,26.8,17.9,22.4,4.2,,0,0
2018-07-23,29.2,21.8,25.5,0.0,,0,0
2018-07-24,29.7,23.0,26.4,0.5,,0,0
2018-07-25,26.0,21.4,23.6,29.8,,0,0
2018-07-26,27.6,20.3,24.0,26.8,,0,0
2018-07-27,29.0,20.2,24.6,0.1,,0,0
2018-07-28,27.4,18.2,22.8,1.6,,0,0
2018-07-29,26.4,17.9,22.2,0.0,,0,0
2018-07-30,28.2,17.7,22.9,0.0,,0,0
2018-07-31,28.9,19.8,24.3,0.0,,0,0
2018-08-01,28.2,22.2,25.2,3.6,,0,0
2018-08-02,28.2,22.4,25.3,0.0,,0,0
2018-08-03,27.6,21.2,24.4,0.0,,0,0
2018-08-04,26.4,20.6,23.5,2.2,,0,0
2018-08-05,31.1,20.2,25.6,0.0,,0,0
2018-08-06,31.8,21.2,26.6,9.2,,0,0
2018-08-07,28.1,21.8,25.0,1.0,,0,0
2018-08-08,27.6,20.6,24.0,5.6,,0,0
2018-08-09,27.4,19.6,23.5,3.6,,0,0
2018-08-10,26.2,15.2,20.8,0.0,,0,0
2018-08-11,27.4,16.6,22.0,0.0,,0,0
2018-08-12,29.4,17.4,23.4,0.0,,0,0
2018-08-13,30.0,20.9,25.4,0.0,,0,0
2018-08-14,29.5,21.7,25.6,7.8,,0,0
2018-08-15,27.5,21.0,24.3,0.0,,0,0
2018-08-16,24.8,16.6,20.8,0.0,,0,0
2018-08-17,24.0,17.0,20.5,3.2,,0,0
2018-08-18,25.7,17.2,21.5,0.0,,0,0
2018-08-19,28.2,16.0,22.0,0.0,,0,0
2018-08-20,28.0,14.6,21.4,0.0,,0,0
2018-08-21,27.0,17.7,22.4,0.3,,0,0
2018-08-22,24.2,14.7,19.4,0.5,,0,0
2018-08-23,25.4,12.3,18.9,0.1,,0,0
2018-08-24,29.0,18.2,23.6,0.0,,0,0
2018-08-25,30.0,16.5,23.2,0.0,,0,0
2018-08-26,26.2,19.4,22.8,15.7,,0,0
2018-08-27,26.3,18.4,22.4,3.4,,0,0
2018-08-28,30.7,21.8,26.2,6.4,,0,0
2018-08-29,31.6,21.0,26.3,1.6,,0,0
2018-08-30,21.7,14.0,17.9,0.1,,0,0
2018-08-31,24.5,10.8,17.7,0.2,,0,0
2018-09-01,27.8,19.4,23.6,0.0,,0,0
2018-09-02,25.4,19.4,22.4,10.0,,0,0
2018-09-03,30.6,20.8,25.8,4.3,,0,0
2018-09-04,26.4,17.8,22.1,0.0,,0,0
2018-09-05,32.2,19.0,25.6,1.2,,0,0
2018-09-06,26.6,14.6,20.6,0.0,,0,0
2018-09-07,22.5,11.2,16.8,0.0,,0,0
2018-09-08,17.8,8.6,13.2,0.0,,0,0
2018-09-09,17.1,6.2,11.7,0.0,,0,0
2018-09-10,18.2,8.0,13.0,17.5,,0,0
2018-09-11,19.9,13.2,16.6,7.4,,0,0
2018-09-12,24.7,14.9,19.8,0.0,,0,0
2018-09-13,26.4,13.6,20.0,0.0,,0,0
2018-09-14,28.4,15.6,22.0,0.0,,0,0
2018-09-15,29.6,16.4,23.0,0.0,,0,0
2018-09-16,27.6,19.0,23.2,0.0,,0,0
2018-09-17,29.4,19.4,24.4,0.0,,0,0
2018-09-18,26.6,12.0,19.3,0.1,,0,0
2018-09-19,16.9,10.8,13.8,0.1,,0,0
2018-09-20,17.1,9.1,13.2,0.0,,0,0
2018-09-21,23.2,14.6,18.8,33.2,,0,0
2018-09-22,18.8,8.6,13.6,0.2,,0,0
2018-09-23,17.7,7.7,12.7,0.0,,0,0
2018-09-24,14.8,4.6,9.8,0.1,,0,0
2018-09-25,16.2,10.9,13.5,4.8,,0,0
2018-09-26,23.4,11.3,17.3,3.8,,0,0
2018-09-27,18.1,8.0,13.0,0.1,,0,0
2018-09-28,20.8,12.2,16.6,0.8,,0,0
2018-09-29,16.4,9.2,12.8,1.6,,0,0
2018-09-30,12.1,7.9,10.0,1.1,,0,0
2018-10-01,13.8,7.6,10.7,0.3,,0,0
2018-10-02,10.9,7.8,9.4,8.2,,0,0
2018-10-03,12.1,9.0,10.6,0.0,,0,0
2018-10-04,24.5,6.2,15.4,1.2,,0,0
2018-10-05,10.7,3.4,7.1,0.0,,0,0
2018-10-06,11.6,6.4,9.0,0.0,,0,0
2018-10-07,10.3,6.1,8.2,0.0,,0,0
2018-10-08,11.0,6.0,8.6,18.3,,0,0
2018-10-09,26.9,8.4,17.6,0.2,,0,0
2018-10-10,21.8,8.6,15.2,5.1,,0,0
2018-10-11,11.0,7.6,9.3,7.4,,0,0
2018-10-12,11.2,5.6,8.4,0.0,,0,0
2018-10-13,9.1,3.9,6.5,0.0,,0,0
2018-10-14,12.8,3.8,8.3,0.1,,0,0
2018-10-15,13.4,5.2,9.3,4.8,,0,0
2018-10-16,8.7,3.8,6.3,0.0,,0,0
2018-10-17,10.3,1.0,5.7,0.2,,0,0
2018-10-18,5.2,-0.8,2.2,0.0,,0,0
2018-10-19,15.8,4.7,10.3,0.0,,0,0
2018-10-20,14.0,2.4,8.2,0.6,,0,0
2018-10-21,4.8,0.0,2.4,0.0,,0,0
2018-10-22,6.6,-1.5,2.6,0.1,,0,0
